Merchant_ID,Merchant_Name,Industry,Onboarding_Date
MERCH2625,Business_2625,Technology,2023-10-07
MERCH2626,Business_2626,Healthcare,2023-10-06
MERCH2627,Business_2627,Education,2022-03-24
MERCH2628,Business_2628,Healthcare,2021-09-22
MERCH2629,Business_2629,Healthcare,2022-08-22
MERCH2630,Business_2630,Technology,2022-03-21
MERCH2631,Business_2631,Healthcare,2023-10-12
MERCH2632,Business_2632,Technology,2024-02-07
MERCH2633,Business_2633,Retail,2021-09-04
MERCH2634,Business_2634,Technology,2021-07-14
MERCH2635,Business_2635,Services,2023-03-01
MERCH2636,Business_2636,Technology,2024-04-21
MERCH2637,Business_2637,Retail,2022-02-13
MERCH2638,Business_2638,Education,2023-03-06
MERCH2639,Business_2639,Retail,2023-07-05
MERCH2640,Business_2640,Retail,2021-12-22
MERCH2641,Business_2641,Retail,2023-12-19
MERCH2642,Business_2642,Education,2024-05-05
MERCH2643,Business_2643,Education,2022-09-15
MERCH2644,Business_2644,Services,2022-02-01
MERCH2645,Business_2645,Healthcare,2023-03-18
MERCH2646,Business_2646,Services,2021-07-13
MERCH2647,Business_2647,Technology,2022-08-25
MERCH2648,Business_2648,Education,2023-09-22
MERCH2649,Business_2649,Technology,2023-07-27
MERCH2650,Business_2650,Education,2021-10-26
MERCH2651,Business_2651,Services,2023-05-12
MERCH2652,Business_2652,Healthcare,2024-01-18
MERCH2653,Business_2653,Technology,2022-11-14
MERCH2654,Business_2654,Services,2023-04-13
MERCH2655,Business_2655,Technology,2021-12-09
MERCH2656,Business_2656,Services,2022-11-29
MERCH2657,Business_2657,Services,2022-07-10
MERCH2658,Business_2658,Technology,2022-04-17
MERCH2659,Business_2659,Education,2021-08-05
MERCH2660,Business_2660,Healthcare,2023-08-30
MERCH2661,Business_2661,Retail,2022-11-20
MERCH2662,Business_2662,Services,2024-03-12
MERCH2663,Business_2663,Retail,2023-11-05
MERCH2664,Business_2664,Education,2022-07-26
MERCH2665,Business_2665,Services,2023-03-03
MERCH2666,Business_2666,Services,2021-12-14
MERCH2667,Business_2667,Education,2022-08-19
MERCH2668,Business_2668,Technology,2022-02-21
MERCH2669,Business_2669,Healthcare,2022-01-19
MERCH2670,Business_2670,Education,2023-12-04
MERCH2671,Business_2671,Services,2023-04-05
MERCH2672,Business_2672,Healthcare,2022-03-02
MERCH2673,Business_2673,Services,2022-05-01
MERCH2674,Business_2674,Education,2023-10-15
MERCH2675,Business_2675,Retail,2022-06-09
MERCH2676,Business_2676,Education,2022-06-10
MERCH2677,Business_2677,Services,2024-03-10
MERCH2678,Business_2678,Services,2023-02-04
MERCH2679,Business_2679,Healthcare,2024-06-20
MERCH2680,Business_2680,Services,2024-01-28
MERCH2681,Business_2681,Services,2023-10-27
MERCH2682,Business_2682,Technology,2022-02-19
MERCH2683,Business_2683,Retail,2023-07-17
MERCH2684,Business_2684,Education,2021-07-07
MERCH2685,Business_2685,Healthcare,2022-01-09
MERCH2686,Business_2686,Technology,2023-10-23
MERCH2687,Business_2687,Technology,2021-10-11
MERCH2688,Business_2688,Services,2021-10-03
MERCH2689,Business_2689,Services,2021-08-21
MERCH2690,Business_2690,Healthcare,2022-03-20
MERCH2691,Business_2691,Services,2024-05-28
MERCH2692,Business_2692,Retail,2023-12-07
MERCH2693,Business_2693,Healthcare,2024-01-29
MERCH2694,Business_2694,Healthcare,2023-04-02
MERCH2695,Business_2695,Services,2022-04-22
MERCH2696,Business_2696,Technology,2024-01-20
MERCH2697,Business_2697,Retail,2022-01-01
MERCH2698,Business_2698,Services,2024-05-02
MERCH2699,Business_2699,Education,2021-09-05
MERCH2700,Business_2700,Retail,2022-07-08
MERCH2701,Business_2701,Retail,2023-12-05
MERCH2702,Business_2702,Services,2023-09-22
MERCH2703,Business_2703,Technology,2024-02-06
MERCH2704,Business_2704,Services,2021-07-05
MERCH2705,Business_2705,Education,2023-12-22
MERCH2706,Business_2706,Healthcare,2022-10-22
MERCH2707,Business_2707,Education,2023-09-03
MERCH2708,Business_2708,Healthcare,2023-06-22
MERCH2709,Business_2709,Education,2023-02-03
MERCH2710,Business_2710,Services,2023-07-19
MERCH2711,Business_2711,Retail,2024-05-01
MERCH2712,Business_2712,Education,2022-10-10
MERCH2713,Business_2713,Technology,2021-12-01
MERCH2714,Business_2714,Services,2022-07-16
MERCH2715,Business_2715,Education,2023-03-09
MERCH2716,Business_2716,Education,2022-01-02
MERCH2717,Business_2717,Technology,2022-02-01
MERCH2718,Business_2718,Services,2021-11-09
MERCH2719,Business_2719,Services,2022-01-30
MERCH2720,Business_2720,Technology,2022-12-31
MERCH2721,Business_2721,Healthcare,2023-03-09
MERCH2722,Business_2722,Services,2022-11-10
MERCH2723,Business_2723,Retail,2023-09-28
MERCH2724,Business_2724,Healthcare,2022-08-20
MERCH2725,Business_2725,Technology,2022-02-17
MERCH2726,Business_2726,Healthcare,2023-02-06
MERCH2727,Business_2727,Retail,2023-12-01
MERCH2728,Business_2728,Services,2023-01-10
MERCH2729,Business_2729,Services,2023-08-26
MERCH2730,Business_2730,Healthcare,2022-07-28
MERCH2731,Business_2731,Education,2022-11-13
MERCH2732,Business_2732,Retail,2023-08-04
MERCH2733,Business_2733,Services,2023-07-03
MERCH2734,Business_2734,Retail,2022-05-18
MERCH2735,Business_2735,Technology,2023-05-06
MERCH2736,Business_2736,Services,2023-10-19
MERCH2737,Business_2737,Retail,2024-04-05
MERCH2738,Business_2738,Healthcare,2022-05-25
MERCH2739,Business_2739,Technology,2023-09-15
MERCH2740,Business_2740,Technology,2024-06-09
MERCH2741,Business_2741,Healthcare,2024-04-08
MERCH2742,Business_2742,Technology,2022-01-21
MERCH2743,Business_2743,Healthcare,2022-07-18
MERCH2744,Business_2744,Retail,2021-08-28
MERCH2745,Business_2745,Technology,2022-02-15
MERCH2746,Business_2746,Healthcare,2024-06-21
MERCH2747,Business_2747,Healthcare,2022-06-20
MERCH2748,Business_2748,Services,2023-02-13
MERCH2749,Business_2749,Services,2023-11-05
MERCH2750,Business_2750,Technology,2022-08-31
MERCH2751,Business_2751,Services,2023-03-23
MERCH2752,Business_2752,Retail,2022-04-10
MERCH2753,Business_2753,Healthcare,2023-05-31
MERCH2754,Business_2754,Education,2023-04-11
MERCH2755,Business_2755,Healthcare,2024-03-13
MERCH2756,Business_2756,Healthcare,2022-04-21
MERCH2757,Business_2757,Healthcare,2023-07-01
MERCH2758,Business_2758,Education,2023-03-01
MERCH2759,Business_2759,Education,2024-04-04
MERCH2760,Business_2760,Retail,2022-12-28
MERCH2761,Business_2761,Retail,2023-07-15
MERCH2762,Business_2762,Education,2021-07-16
MERCH2763,Business_2763,Services,2022-04-08
MERCH2764,Business_2764,Retail,2021-09-12
MERCH2765,Business_2765,Healthcare,2022-04-01
MERCH2766,Business_2766,Education,2022-10-30
MERCH2767,Business_2767,Technology,2021-07-23
MERCH2768,Business_2768,Education,2022-03-05
MERCH2769,Business_2769,Healthcare,2022-10-15
MERCH2770,Business_2770,Healthcare,2022-05-12
MERCH2771,Business_2771,Healthcare,2022-08-04
MERCH2772,Business_2772,Services,2023-01-29
MERCH2773,Business_2773,Services,2023-02-09
MERCH2774,Business_2774,Education,2024-02-27
MERCH2775,Business_2775,Services,2021-07-29
MERCH2776,Business_2776,Healthcare,2023-12-14
MERCH2777,Business_2777,Retail,2023-12-13
MERCH2778,Business_2778,Healthcare,2024-04-07
MERCH2779,Business_2779,Retail,2024-01-15
MERCH2780,Business_2780,Education,2023-03-14
MERCH2781,Business_2781,Services,2021-10-11
MERCH2782,Business_2782,Services,2023-01-23
MERCH2783,Business_2783,Retail,2023-08-06
MERCH2784,Business_2784,Technology,2023-03-13
MERCH2785,Business_2785,Technology,2022-04-23
MERCH2786,Business_2786,Retail,2023-11-20
MERCH2787,Business_2787,Healthcare,2023-06-14
MERCH2788,Business_2788,Education,2022-03-08
MERCH2789,Business_2789,Healthcare,2022-10-04
MERCH2790,Business_2790,Education,2023-04-20
MERCH2791,Business_2791,Education,2024-02-28
MERCH2792,Business_2792,Retail,2024-06-05
MERCH2793,Business_2793,Healthcare,2022-12-18
MERCH2794,Business_2794,Retail,2023-01-14
MERCH2795,Business_2795,Healthcare,2022-07-13
MERCH2796,Business_2796,Technology,2022-08-06
MERCH2797,Business_2797,Services,2022-11-21
MERCH2798,Business_2798,Retail,2023-09-02
MERCH2799,Business_2799,Technology,2023-12-20
MERCH2800,Business_2800,Healthcare,2024-03-30
MERCH2801,Business_2801,Education,2023-06-19
MERCH2802,Business_2802,Services,2022-05-10
MERCH2803,Business_2803,Services,2022-12-26
MERCH2804,Business_2804,Technology,2023-05-13
MERCH2805,Business_2805,Technology,2022-04-17
MERCH2806,Business_2806,Technology,2021-09-01
MERCH2807,Business_2807,Services,2022-11-09
MERCH2808,Business_2808,Education,2023-06-11
MERCH2809,Business_2809,Technology,2021-07-29
MERCH2810,Business_2810,Services,2022-09-12
MERCH2811,Business_2811,Education,2022-01-19
MERCH2812,Business_2812,Services,2023-10-14
MERCH2813,Business_2813,Services,2022-10-06
MERCH2814,Business_2814,Retail,2023-12-01
MERCH2815,Business_2815,Education,2022-04-04
MERCH2816,Business_2816,Technology,2023-02-18
MERCH2817,Business_2817,Technology,2022-10-25
MERCH2818,Business_2818,Education,2023-08-17
MERCH2819,Business_2819,Education,2023-08-28
MERCH2820,Business_2820,Services,2022-09-20
MERCH2821,Business_2821,Education,2023-01-23
MERCH2822,Business_2822,Retail,2022-12-02
MERCH2823,Business_2823,Retail,2022-05-17
MERCH2824,Business_2824,Education,2022-08-04
MERCH2825,Business_2825,Technology,2022-04-14
MERCH2826,Business_2826,Education,2024-02-26
MERCH2827,Business_2827,Retail,2023-01-12
MERCH2828,Business_2828,Services,2024-06-04
MERCH2829,Business_2829,Education,2022-01-03
MERCH2830,Business_2830,Education,2022-04-18
MERCH2831,Business_2831,Technology,2022-05-27
MERCH2832,Business_2832,Healthcare,2023-03-23
MERCH2833,Business_2833,Services,2021-10-25
MERCH2834,Business_2834,Technology,2022-11-25
MERCH2835,Business_2835,Services,2022-05-13
MERCH2836,Business_2836,Technology,2022-10-31
MERCH2837,Business_2837,Technology,2022-02-24
MERCH2838,Business_2838,Technology,2022-07-19
MERCH2839,Business_2839,Retail,2024-04-07
MERCH2840,Business_2840,Technology,2022-03-15
MERCH2841,Business_2841,Technology,2021-09-13
MERCH2842,Business_2842,Education,2022-08-09
MERCH2843,Business_2843,Retail,2021-08-15
MERCH2844,Business_2844,Healthcare,2022-09-11
MERCH2845,Business_2845,Retail,2022-12-08
MERCH2846,Business_2846,Healthcare,2023-04-15
MERCH2847,Business_2847,Technology,2021-11-08
MERCH2848,Business_2848,Retail,2023-08-12
MERCH2849,Business_2849,Education,2022-10-09
MERCH2850,Business_2850,Education,2023-02-12
MERCH2851,Business_2851,Education,2024-04-24
MERCH2852,Business_2852,Retail,2023-05-26
MERCH2853,Business_2853,Technology,2023-07-25
MERCH2854,Business_2854,Services,2024-05-16
MERCH2855,Business_2855,Healthcare,2024-06-24
MERCH2856,Business_2856,Retail,2022-04-02
MERCH2857,Business_2857,Healthcare,2023-03-17
MERCH2858,Business_2858,Technology,2022-08-06
MERCH2859,Business_2859,Healthcare,2022-01-31
MERCH2860,Business_2860,Technology,2024-04-03
MERCH2861,Business_2861,Retail,2022-03-04
MERCH2862,Business_2862,Services,2022-03-31
MERCH2863,Business_2863,Healthcare,2023-08-13
MERCH2864,Business_2864,Education,2022-07-13
MERCH2865,Business_2865,Services,2022-11-16
MERCH2866,Business_2866,Services,2022-05-19
MERCH2867,Business_2867,Services,2022-08-21
MERCH2868,Business_2868,Retail,2024-02-09
MERCH2869,Business_2869,Healthcare,2022-09-16
MERCH2870,Business_2870,Services,2023-08-06
MERCH2871,Business_2871,Education,2021-12-14
MERCH2872,Business_2872,Education,2023-06-20
MERCH2873,Business_2873,Healthcare,2022-09-15
MERCH2874,Business_2874,Healthcare,2021-08-03
MERCH2875,Business_2875,Healthcare,2021-12-31
MERCH2876,Business_2876,Retail,2022-05-08
MERCH2877,Business_2877,Services,2021-12-29
MERCH2878,Business_2878,Retail,2022-04-04
MERCH2879,Business_2879,Retail,2023-10-27
MERCH2880,Business_2880,Healthcare,2023-12-16
MERCH2881,Business_2881,Education,2021-07-19
MERCH2882,Business_2882,Technology,2023-09-14
MERCH2883,Business_2883,Services,2023-12-28
MERCH2884,Business_2884,Healthcare,2022-11-03
MERCH2885,Business_2885,Education,2023-03-24
MERCH2886,Business_2886,Services,2022-02-12
MERCH2887,Business_2887,Education,2023-12-29
MERCH2888,Business_2888,Retail,2023-01-24
MERCH2889,Business_2889,Retail,2022-12-02
MERCH2890,Business_2890,Services,2022-04-09
MERCH2891,Business_2891,Healthcare,2022-09-03
MERCH2892,Business_2892,Retail,2023-04-14
MERCH2893,Business_2893,Services,2024-06-28
MERCH2894,Business_2894,Education,2022-05-10
MERCH2895,Business_2895,Education,2022-08-18
MERCH2896,Business_2896,Technology,2021-08-31
MERCH2897,Business_2897,Services,2024-01-10
MERCH2898,Business_2898,Services,2023-02-22
MERCH2899,Business_2899,Retail,2022-05-04
MERCH2900,Business_2900,Retail,2022-06-15
MERCH2901,Business_2901,Retail,2021-09-05
MERCH2902,Business_2902,Education,2021-08-26
MERCH2903,Business_2903,Education,2023-09-19
MERCH2904,Business_2904,Retail,2023-10-13
MERCH2905,Business_2905,Services,2022-11-17
MERCH2906,Business_2906,Education,2022-03-03
MERCH2907,Business_2907,Retail,2021-12-09
MERCH2908,Business_2908,Healthcare,2024-04-02
MERCH2909,Business_2909,Technology,2022-01-18
MERCH2910,Business_2910,Healthcare,2021-09-29
MERCH2911,Business_2911,Technology,2022-12-04
MERCH2912,Business_2912,Services,2022-05-01
MERCH2913,Business_2913,Services,2021-08-29
MERCH2914,Business_2914,Technology,2022-02-24
MERCH2915,Business_2915,Retail,2023-05-25
MERCH2916,Business_2916,Services,2023-09-16
MERCH2917,Business_2917,Healthcare,2022-06-24
MERCH2918,Business_2918,Education,2024-05-09
MERCH2919,Business_2919,Education,2023-05-20
MERCH2920,Business_2920,Technology,2021-11-03
MERCH2921,Business_2921,Healthcare,2021-07-09
MERCH2922,Business_2922,Services,2022-09-02
MERCH2923,Business_2923,Technology,2021-11-28
MERCH2924,Business_2924,Education,2023-12-26
MERCH2925,Business_2925,Technology,2024-06-22
MERCH2926,Business_2926,Healthcare,2021-11-08
MERCH2927,Business_2927,Services,2022-08-21
MERCH2928,Business_2928,Healthcare,2023-12-31
MERCH2929,Business_2929,Technology,2024-02-12
MERCH2930,Business_2930,Retail,2022-12-20
MERCH2931,Business_2931,Healthcare,2022-03-18
MERCH2932,Business_2932,Healthcare,2022-01-30
MERCH2933,Business_2933,Healthcare,2022-10-14
MERCH2934,Business_2934,Retail,2021-08-30
MERCH2935,Business_2935,Services,2022-12-12
MERCH2936,Business_2936,Retail,2022-12-01
MERCH2937,Business_2937,Services,2022-08-16
MERCH2938,Business_2938,Education,2024-02-01
MERCH2939,Business_2939,Education,2023-05-24
MERCH2940,Business_2940,Education,2023-04-23
MERCH2941,Business_2941,Healthcare,2021-09-30
MERCH2942,Business_2942,Services,2021-12-29
MERCH2943,Business_2943,Retail,2024-04-24
MERCH2944,Business_2944,Education,2023-06-09
MERCH2945,Business_2945,Healthcare,2023-06-11
MERCH2946,Business_2946,Healthcare,2022-03-28
MERCH2947,Business_2947,Education,2024-05-01
MERCH2948,Business_2948,Technology,2022-01-22
MERCH2949,Business_2949,Education,2021-07-09
MERCH2950,Business_2950,Education,2023-07-08
MERCH2951,Business_2951,Retail,2022-10-10
MERCH2952,Business_2952,Technology,2023-03-11
MERCH2953,Business_2953,Education,2023-04-29
MERCH2954,Business_2954,Retail,2023-08-30
MERCH2955,Business_2955,Education,2022-01-14
MERCH2956,Business_2956,Technology,2023-06-20
MERCH2957,Business_2957,Healthcare,2021-12-30
MERCH2958,Business_2958,Retail,2024-02-10
MERCH2959,Business_2959,Services,2022-05-25
MERCH2960,Business_2960,Services,2024-02-01
MERCH2961,Business_2961,Healthcare,2022-09-05
MERCH2962,Business_2962,Education,2022-08-30
MERCH2963,Business_2963,Services,2022-01-16
MERCH2964,Business_2964,Healthcare,2023-09-18
MERCH2965,Business_2965,Healthcare,2022-08-14
MERCH2966,Business_2966,Services,2023-05-19
MERCH2967,Business_2967,Retail,2022-07-06
MERCH2968,Business_2968,Healthcare,2022-06-20
MERCH2969,Business_2969,Technology,2024-06-27
MERCH2970,Business_2970,Education,2022-05-27
MERCH2971,Business_2971,Technology,2022-10-13
MERCH2972,Business_2972,Retail,2023-03-13
MERCH2973,Business_2973,Services,2022-05-29
MERCH2974,Business_2974,Technology,2022-03-21
MERCH2975,Business_2975,Education,2021-08-13
MERCH2976,Business_2976,Healthcare,2023-09-13
MERCH2977,Business_2977,Retail,2022-11-17
MERCH2978,Business_2978,Services,2023-04-13
MERCH2979,Business_2979,Technology,2023-09-27
MERCH2980,Business_2980,Healthcare,2022-04-09
MERCH2981,Business_2981,Healthcare,2022-12-14
MERCH2982,Business_2982,Retail,2024-05-10
MERCH2983,Business_2983,Healthcare,2022-03-31
MERCH2984,Business_2984,Services,2023-02-19
MERCH2985,Business_2985,Services,2023-05-17
MERCH2986,Business_2986,Education,2021-07-12
MERCH2987,Business_2987,Services,2023-10-09
MERCH2988,Business_2988,Healthcare,2022-12-11
MERCH2989,Business_2989,Technology,2022-02-26
MERCH2990,Business_2990,Education,2023-01-16
MERCH2991,Business_2991,Retail,2023-01-19
MERCH2992,Business_2992,Education,2023-07-02
MERCH2993,Business_2993,Retail,2024-04-11
MERCH2994,Business_2994,Healthcare,2021-12-14
MERCH2995,Business_2995,Healthcare,2021-12-10
MERCH2996,Business_2996,Healthcare,2023-11-20
MERCH2997,Business_2997,Education,2023-11-19
MERCH2998,Business_2998,Technology,2021-09-06
MERCH2999,Business_2999,Retail,2022-09-23
MERCH3000,Business_3000,Technology,2022-08-08
MERCH3001,Business_3001,Education,2023-11-11
MERCH3002,Business_3002,Technology,2021-10-09
MERCH3003,Business_3003,Retail,2022-06-03
MERCH3004,Business_3004,Education,2022-12-03
MERCH3005,Business_3005,Technology,2022-03-31
MERCH3006,Business_3006,Technology,2021-08-10
MERCH3007,Business_3007,Healthcare,2021-08-10
MERCH3008,Business_3008,Healthcare,2023-03-11
MERCH3009,Business_3009,Technology,2022-05-01
MERCH3010,Business_3010,Education,2023-05-14
MERCH3011,Business_3011,Services,2024-02-14
MERCH3012,Business_3012,Healthcare,2021-07-10
MERCH3013,Business_3013,Healthcare,2021-12-31
MERCH3014,Business_3014,Retail,2023-02-25
MERCH3015,Business_3015,Technology,2024-06-17
MERCH3016,Business_3016,Healthcare,2022-08-11
MERCH3017,Business_3017,Services,2021-10-14
MERCH3018,Business_3018,Education,2022-06-02
MERCH3019,Business_3019,Healthcare,2022-05-25
MERCH3020,Business_3020,Services,2022-12-07
MERCH3021,Business_3021,Retail,2022-12-20
MERCH3022,Business_3022,Education,2021-09-09
MERCH3023,Business_3023,Technology,2023-07-05
MERCH3024,Business_3024,Services,2023-02-06
MERCH3025,Business_3025,Services,2021-11-07
MERCH3026,Business_3026,Healthcare,2023-09-05
MERCH3027,Business_3027,Technology,2021-10-31
MERCH3028,Business_3028,Retail,2022-01-24
MERCH3029,Business_3029,Technology,2022-04-27
MERCH3030,Business_3030,Healthcare,2024-01-03
